#separator:Tab
#html:true
#deck:biohack::languages::es-en
#columns:ID	Spanish	English	SpanishExample	EnglishExample	Grammar	SortKey	Tags	Checksum
#tags column:8
biohack:es-en:0166	la calentura	f. fever	Tienes una calentura y no debes salir.	You have a fever and should not go out.	feminine noun	calentura	biohack es-en letter-c noun	041d767f7df2
biohack:es-en:0167	caliente	warm, hot	¡Ay,el café está muy caliente!	Ow, the coffee is very hot!		caliente	biohack es-en letter-c	f685d7ae263e
biohack:es-en:0168	el calor	m. heat, warmth	En el verano hace mucho calor en el sur de España.	In the summer it's very hot in southern Spain.	masculine noun	calor	biohack es-en letter-c noun	6109a519bddc
biohack:es-en:0169	la calle	f. street	Nuestro hotel está en la próxima calle.	Our hotel is on the next street.	feminine noun	calle	biohack es-en letter-c noun	fd2fe8bb2760
biohack:es-en:0170	la cama	f. bed	Una habitación con dos camas.	A room with two beds.	feminine noun	cama	biohack es-en letter-c noun	01887039968e
biohack:es-en:0171	la cámara	f. camera	Podrás sacar muchas fotos con tu nueva cámara.	You'll be able to take many pictures with your new camera.	feminine noun	camara	biohack es-en letter-c noun	a8f841f78373
biohack:es-en:0172	la camarera	f. chambermaid, waitress	Si necesita algo, pídaselo a la camarera.	If you need anything, ask the chambermaid.	feminine noun	camarera	biohack es-en letter-c noun	3373ca6ad426
biohack:es-en:0173	el camarero	m. waiter	(Camarero, la cuenta, por favor.	Waiter, the check, please.	masculine noun	camarero	biohack es-en letter-c noun	dfac2d5d412a
biohack:es-en:0174	cambiar	to change, exchange	Quisiera cambiar esta camisa que compré ayer.	I would like to exchange this shirt that I bought yesterday.	verb	cambiar	biohack es-en letter-c verb	3e07b2420e40
biohack:es-en:0175	el cambio	m. change, exchange	Perdone, pero no tengo cambio.	Forgive me, but I have no change.	masculine noun	cambio	biohack es-en letter-c noun	51bf8b8aba01
biohack:es-en:0176	caminar	to walk	Es bueno para la salud caminar todos los días.	It’s good for your health to walk every day.	verb	caminar	biohack es-en letter-c verb	8c7e94c86e50
biohack:es-en:0177	el camino	m. road	Este camino es muy largo.	This road is very long.	masculine noun	camino	biohack es-en letter-c noun	b1000f73bd04
biohack:es-en:0178	el camión	m. truck; bus (Mexico)	Algunos camiones son grandísimos.	Some trucks are very big.	masculine noun	camion	biohack es-en letter-c noun	2ac565f28658
biohack:es-en:0179	la camisa	f. shirt	Enel verano llevo camisas de mangas cortas.	In the summer wear short-sleeved shirts.	feminine noun	camisa	biohack es-en letter-c noun	c488823f2106
biohack:es-en:0180	la camiseta	f. T-shirt, undershirt	Muchos jóvenes usan camiseta en vez de camisa.	Many young men wear T-shirts instead of shirts.	feminine noun	camiseta	biohack es-en letter-c noun	3ccc1029e4f6
biohack:es-en:0181	la campana	f. bell	Podemos oír la campana de la iglesia todas las, mañanas.	We can hear the church bell every morning.	feminine noun	campana	biohack es-en letter-c noun	5434a7c67716
biohack:es-en:0182	el campo	m. country, field	Pasamos los fines de semana en nuestra casa de campo.	We spend the weekends in our country house.	masculine noun	campo	biohack es-en letter-c noun	c8c6780d7452
biohack:es-en:0183	la canción	f. song	Las canciones de amor me emocionan.	Love songs move me.	feminine noun	cancion	biohack es-en letter-c noun	c5cbb8f23911
biohack:es-en:0184	cansado	tired	Después de cuatro horas en el museo estamos cansados.	After four hours in the museum we're tired.		cansado	biohack es-en letter-c	bbbc56e1232a
biohack:es-en:0185	cantar	to sing	Como es tu cumpleaños, vamos a cantarte una canción.	Asit's your birthday, we're going to sing you a song.	verb	cantar	biohack es-en letter-c verb	013fbf14070a
biohack:es-en:0186	la capital	f. capital (city)	Madrid es la capital de España.	Madrid is the capital of Spain.	feminine noun	capital	biohack es-en letter-c noun	a59a2f767a2b
biohack:es-en:0187	el capital	m. capital (money)	Invirtié todo su capital en ese negocio.	He invested all his capital in that business.	masculine noun	capital	biohack es-en letter-c noun	cf72a9a3b7fe
biohack:es-en:0188	la cara	f. face	Tiene una cara muy bonita.	She has a very pretty face.	feminine noun	cara	biohack es-en letter-c noun	81e1301a9458
biohack:es-en:0189	¡caramba!	gosh!, good heavens!, darn it!	¡Caramba! Estamos perdidos.	Darn it! We're lost.		caramba!	biohack es-en letter-c	b121b621ea5b
biohack:es-en:0190	la cárcel	f. jail	Dice que es inocente, pero le metieron en la cárcel.	He says he's innocent, but they put him in jail.	feminine noun	carcel	biohack es-en letter-c noun	998dd938326f
biohack:es-en:0191	el cariño	m. affection, love	Muchos cariños para los niños.	Much love to the children.	masculine noun	carino	biohack es-en letter-c noun	1b0b4eaa8976
biohack:es-en:0192	cariñoso	affectionate	Siempre ha sido muy cariñoso con sus cuñados.	He's always been very affectionate with his in-laws.		carinoso	biohack es-en letter-c	89456da2f2ba
biohack:es-en:0193	caro	expensive	Todo es muy caro en esta tienda.	Everything is very expensive in this store.		caro	biohack es-en letter-c	1389f4c75cef
biohack:es-en:0194	el carro	m. car (Spanish America)	Vamos en tu carro.	Let's go in your car.	masculine noun	carro	biohack es-en letter-c noun	a43843755d12
biohack:es-en:0195	la carta	f. letter, playing card	¿Dónde puedo echar estas cartas?	Where can I mail these letters?	feminine noun	carta	biohack es-en letter-c noun	adf9871d71be
biohack:es-en:0196	la cartera	f. wallet, purse	Creo que se me perdió la cartera.	I think I lost my wallet. “	feminine noun	cartera	biohack es-en letter-c noun	0ed84bf3d625
biohack:es-en:0197	la carretera	f. highway	Las nuevas carreteras son magníficas.	The new highways are magnificent.	feminine noun	carretera	biohack es-en letter-c noun	4e5cf510fcd7
biohack:es-en:0198	la casa	f. house, home	Nuestra casa es su casa.	Our house is your house.	feminine noun	casa	biohack es-en letter-c noun	074d22856bd7
biohack:es-en:0199	casado	married	Su hija mayor no está casada todavía.	Their oldest daughter isn't married yet.		casado	biohack es-en letter-c	f3c84eac9ec5
biohack:es-en:0200	casarse	to get married	Se casó con una muchacha mucho más joven que él.	He married a girl much younger than he.	verb	casarse	biohack es-en letter-c verb	f5428810d4d1
biohack:es-en:0201	casi	almost	Casi todos llegaron a tiempo.	Almost everyone arrived on time.		casi	biohack es-en letter-c	83a73d62ae80
biohack:es-en:0202	el caso	m. case, matter, thing	Es un caso muy curioso.	It's a very strange case.	masculine noun	caso	biohack es-en letter-c noun	c8b41d1a7ea5
biohack:es-en:0203	el castillo	m. castle	Vale la pena visitar los antiguos castillos.	It's worthwhile visiting the old castles.	masculine noun	castillo	biohack es-en letter-c noun	e7568ecfab60
biohack:es-en:0204	la casualidad	f. chance, coincidence	Por casualidad, ¿conoce usted al profesor López?	Do you know Professor López, by any chance?	feminine noun	casualidad	biohack es-en letter-c noun	d3d07159fc55
biohack:es-en:0205	el catarro	m. cold (respiratory)	Ha cogido un catarro horrible.	He's caught a terrible cold.	masculine noun	catarro	biohack es-en letter-c noun	f10aa71327f0
biohack:es-en:0206	la catedral	f. cathedral	Cada ciudad tiene una catedral imponente.	Every city has an imposing cathedral.	feminine noun	catedral	biohack es-en letter-c noun	315042fce368
biohack:es-en:0207	la cena	f. supper, dinner	Se sirve la cena a las nueve y media.	Supper is served at nine-thirty.	feminine noun	cena	biohack es-en letter-c noun	cbfe30fa989f
biohack:es-en:0208	cenar	to eat supper (dinner)	Se cena muy tarde en España.	People dine very late in Spain.	verb	cenar	biohack es-en letter-c verb	2c923195e66a
biohack:es-en:0209	el centro	m. center, business district	Vamos de compras al centro.	Let's go shopping downtown.	masculine noun	centro	biohack es-en letter-c noun	2f90b9a325d3
biohack:es-en:0210	el cepillo	m. brush	¿Dónde puedo comprar un cepillo de dientes?	Where can I buy a toothbrush?	masculine noun	cepillo	biohack es-en letter-c noun	1bebecf398e7
biohack:es-en:0211	cerca de	near	Deme una habitación cerca del ascensor.	Give me a room near the elevator.		cerca de	biohack es-en letter-c	e455225c9c01
biohack:es-en:0212	cerrado	closed	Muchos museos están cerrados los lunes.	Many museums are closed on Mondays.		cerrado	biohack es-en letter-c	4f77e0f46732
biohack:es-en:0213	cerrar	to close	Haga el favor de cerrar la puerta cuando sale.	Please close the door when you leave.	verb	cerrar	biohack es-en letter-c verb	9ada86998043
biohack:es-en:0214	la cesta	f. basket	Eche los papeles en la cesta.	Throw the papers in the basket.	feminine noun	cesta	biohack es-en letter-c noun	7d8bb3b78c51
biohack:es-en:0215	ciego	blind	En muchos lugares los ciegos venden billetes de lotería.	In many places blind persons sell lottery tickets.		ciego	biohack es-en letter-c	2672994d2a76
biohack:es-en:0216	el cielo	m. sky, heaven	El cielo está lleno de nubes oscuras.	The sky is full of dark clouds.	masculine noun	cielo	biohack es-en letter-c noun	c9b5f407a4fe
biohack:es-en:0217	cierto	certain, sure, true	¿Es cierto que vendrá mañana?	Is it certain that he will come tomorrow?		cierto	biohack es-en letter-c	be179e98ea9c
biohack:es-en:0218	el cine	m. movie theater, movies	Me gusta ir al cine para ver películas extranjeras.	I like to go to the movies to see foreign films.	masculine noun	cine	biohack es-en letter-c noun	5d0770a8d0c7
biohack:es-en:0219	la cinta	f. tape (audio), ribbon	Compré varias cintas de los cantantes populares.	I bought several audios of the popular singers.	feminine noun	cinta	biohack es-en letter-c noun	e7771eada927
biohack:es-en:0220	el cinturón	m. belt	Abróchense los cinturones.	Fasten your seat belts.	masculine noun	cinturon	biohack es-en letter-c noun	c2ffb36da4ed
biohack:es-en:0221	la cita	f. appointment, date	Hay que llamar al médico y fijar cita.	You have to call the doctor and make an appointment.	feminine noun	cita	biohack es-en letter-c noun	1a076b0d3058
biohack:es-en:0222	la ciudad	f. city	La capital de México es la ciudad más grande de Latinoamérica.	The capital of Mexico is the largest city in Latin America.	feminine noun	ciudad	biohack es-en letter-c noun	3d31b7cdd3fb
biohack:es-en:0223	claro	clear, light (color), of course	Prefiero un color más claro.	I prefer a lighter color. Claro que sí! Of course!		claro	biohack es-en letter-c	c1708db0b100
biohack:es-en:0224	la clase	f. class, kind, type	Tiene dos clases por la mañana y una por la tarde.	He has two classes in the morning and one in the afternoon.	feminine noun	clase	biohack es-en letter-c noun	317ff9b1837d
biohack:es-en:0225	el/la cliente	m. &amp; f. client, customer	El cliente siempre tiene razón.	The customer is always right.	masculine or feminine noun	cliente	biohack es-en letter-c noun	2bf3ce4b452b
biohack:es-en:0226	el clima	m. climate	Esta isla tiene un clima ideal.	This island has an ideal climate.	masculine noun	clima	biohack es-en letter-c noun	538d9ceb8f62
biohack:es-en:0227	cobrar	to collect, charge, cash	¿Cuánto cobra usted por hora?	How much do you charge by the hour?	verb	cobrar	biohack es-en letter-c verb	5c91a7b66e3d
biohack:es-en:0228	la cocina	f. kitchen	Mi mujer prepara comidas muy buenas en esta cocina.	My wife prepares very good meals in this kitchen.	feminine noun	cocina	biohack es-en letter-c noun	6e1ec6f14cdd
biohack:es-en:0229	cocinar	to cook	¿Dónde aprendió a cocinar tan bien?	Where did she learn to cook so well?	verb	cocinar	biohack es-en letter-c verb	fcac0f6941a3
biohack:es-en:0230	cocinero (-a)	cook	El cocinero prepara platos diferentes todos los días.	The cook prepares different dishes every day.		cocinero (-a)	biohack es-en letter-c	a9260e8d0c84
biohack:es-en:0231	el coche	m. car, coach	Como no tengo coche, tengo que usar un taxi.	Since I don't have a car, I have to use a taxi.	masculine noun	coche	biohack es-en letter-c noun	3da37caf5ba0
biohack:es-en:0232	coger	to take, catch	Tiene que coger el autobús número 12.	You have to take bus number 12.	verb	coger	biohack es-en letter-c verb	496208c14567
biohack:es-en:0233	la cola	f. line (queue), tail	La cola para la taquilla es muy larga.	The line to the ticket office is very long.	feminine noun	cola	biohack es-en letter-c noun	bc3bac2e5526
biohack:es-en:0234	el collar	m. necklace	Quiere comprar un collar de perlas para su mujer.	He wants to buy a pearl necklace for his wife.	masculine noun	collar	biohack es-en letter-c noun	021b0c1d4977
biohack:es-en:0235	la comedia	f. play, comedy	Las comedias de Calderón son muy interesantes.	Calderón's plays are very interesting.	feminine noun	comedia	biohack es-en letter-c noun	b5f6407e0508
biohack:es-en:0236	el comedor	m. dining room	Para la cena comemos en el comedor.	For dinner we eat in the dining room.	masculine noun	comedor	biohack es-en letter-c noun	f4c2c0d86d5c
biohack:es-en:0237	comenzar	to begin	Comenzamos a comprender mejor.	We're beginning to understand better.	verb	comenzar	biohack es-en letter-c verb	32d848262c0c
biohack:es-en:0238	comer	to eat	¿Dónde desean comer esta noche?	Where do you want to eat tonight?	verb	comer	biohack es-en letter-c verb	8bd401e91b6f
biohack:es-en:0239	los comestibles	m. pl. foods, groceries	Se puede comprar toda clase de comestibles en un supermercado.	You can buy all kinds of groceries in a supermarket.	masculine plural noun	comestibles	biohack es-en letter-c noun	a50de1b97ce3
biohack:es-en:0240	la comida	f. food, meal	¿Cuáles son las horas de comida?	What are the meal hours?	feminine noun	comida	biohack es-en letter-c noun	bbe680d92096
biohack:es-en:0241	como	as, like	No es como su hermano.	He isn't like his brother.		como	biohack es-en letter-c	54a831e41abb
biohack:es-en:0242	cómodo	comfortable	No me siento cómodo aquí.	I don’t feel comfortable here.		comodo	biohack es-en letter-c	80c1696ae610
biohack:es-en:0243	compañero	(-a)	companion, friend Quisiera presentar mi buen compañero, Luis.	I'd like to introduce my good friend Luis.		companero	biohack es-en letter-c	459f77116b9f
biohack:es-en:0244	la compañía	f. company	Trabaja para una compañía de seguros.	He works for an insurance company.	feminine noun	compania	biohack es-en letter-c noun	135059fbe761
biohack:es-en:0245	comprar	to buy	¿Dónde compró usted ese vestido?	Where did you buy that dress?	verb	comprar	biohack es-en letter-c verb	19c0c6cf2a26
biohack:es-en:0246	comprender	to understand	No comprendo muy bien el plan que presentaron.	I really don't understand the plan they presented.	verb	comprender	biohack es-en letter-c verb	256818a14c3d
biohack:es-en:0247	el compromiso	m. engagement	No puedo aceptar la invitación porque tengo otro compromiso.	I can't accept the invitation because I have another engagement.	masculine noun	compromiso	biohack es-en letter-c noun	2b33f3bbc442
biohack:es-en:0248	con	with	Quisiera salir con ella.	I'd like to go out with her.		con	biohack es-en letter-c	372289113988
biohack:es-en:0249	conducir	to drive, conduct	¿Quién va a conducir, usted o yo?	Who's going to drive, you or I?	verb	conducir	biohack es-en letter-c verb	0072bdf18258
biohack:es-en:0250	la conferencia	f. conference, lecture	La conferencia sobre el presupuesto fue muy interesante.	The lecture on the budget was very interesting.	feminine noun	conferencia	biohack es-en letter-c noun	e78a5a9d3a4d
biohack:es-en:0251	confuso	confused	Estoy confuso. ¿Qué hago ahora?	I'm confused. What do I do now?		confuso	biohack es-en letter-c	30f1ee6c6aac
biohack:es-en:0252	conmigo	with me	¿Quiere usted ir al cine conmigo?	Will you go to the movies with me?		conmigo	biohack es-en letter-c	7b17ac648a3f
biohack:es-en:0253	conocer	to know, to meet	No conozco al alcalde, pero me gustaría conocerlo.	I don't know the mayor but I'd like to meet him.	verb	conocer	biohack es-en letter-c verb	284c43b02b81
biohack:es-en:0254	conseguir	to get, obtain	No conseguirá nada gritando.	You won't get anything by shouting.	verb	conseguir	biohack es-en letter-c verb	0f963641890c
biohack:es-en:0255	el consulado	m. consulate	Vaya al consulado si tiene problemas.	Go to the consulate if you have problems.	masculine noun	consulado	biohack es-en letter-c noun	37929de534d0
biohack:es-en:0256	contar	to count, tell	Cuente el cambio siempre.	Always count your change.	verb	contar	biohack es-en letter-c verb	e9f97d37214c
biohack:es-en:0257	contento	content, glad	Estoy muy contento de verlos.	I'm very glad to see you.		contento	biohack es-en letter-c	02d51bd8f476
